SKU#,Description,Local Description,Unit,Qty From,QtyTo,Quote Price,Foc,Discount Percent,Discount Amount,TaxType,TaxRate,Vendor SKU#,Comment,
'15010140,MAW FISH DRY SMALL,กระเพาะปลาแห้งหลอดเล็ก,KG,,,750,,,,N,0,,,
'15010142,MUSHROOM SHITAKE SMALL (830235),เห็ดหอมแห้งเล็ก(830235),KG,,,320,,,,N,0,,,
'15010145,PEANUTS ROAST,ถั่วลิสงคั่ว,KG,,,120,,,,N,0,,,
'15010150,PICKLED LETTUCE SWEET,ผักกาดดองหวาน,KG,,,60,,,,N,0,,,
'15010157,SALTD FISH,เนื้อปลาเค็มตราใบเลื่อย,KG,,,220,,,,N,0,,,
'15010158,SALTED FISH BIG,ปลาเสียดเค็มใหญ่,KG,,,220,,,,N,0,,,
'15010160,SLICED PICKLED CABBAGE(164074),ผักกาดดอง(หั่น)/(164074),KG,,,30,,,,N,0,,,
'15010161,TAMARIND,มะขามเปียกแกะเม็ด,KG,,,85,,,,N,0,,,
'15010173,เก๊กฮวยแห้ง,เก๊กฮวยแห้ง,KG,,,650,,,,N,0,,,
'15010178,กุ้งแห้งฝอยตัวใหญ่สีส้ม,กุ้งแห้งฝอยตัวใหญ่สีส้ม,KG,,,190,,,,N,0,,,
'15010180,ปลาข้าวสาร,ปลาข้าวสาร,KG,,,450,,,,N,0,,,
'15010181,ปลาฉิ้งฉ้าง แกะ,ปลาฉิ้งฉ้างแกะ,KG,,,175,,,,N,0,,,
'15020001,DRY JUJUB,พุทราแห้ง,KG,,,150,,,,N,0,,,
'15020003,RAISINS BLACK ARO (184351),ลูกเกดดำเอโร่(184351),KG,,,155,,,,N,0,,,
'15020008,DRY LONGAN,ลำไยอบแห้ง,KG,,,280,,,,N,0,,,
'15020011,RAISINS WHITE ARO(184344),ลูกเกดขาวเอโร่(184344),KG,,,195,,,,N,0,,,
'15040002,KUAY JAB NOODLE,เส้นก๊วยจั๊บ,KG,,,65,,,,N,0,,,
'15040004,NOODLE BIG,ก๋วยเตี๋ยวเส้นใหญ่,KG,,,35,,,,N,0,,,
'15040007,THAI VERMICELLI,ขนมจีน,KG,,,22,,,,N,0,,,
'15040010,NOODLE BIG RED LOTUS,ก๋วยเตี๋ยวเส้นใหญ่ตราดอกบัว,KG,,,35,,,,N,0,,,
'15040011,NOODLE CHAN,ก๋วยเตี๋ยวเส้นจันทร์(เส้นผัดไท)ตรากระต่าย,KG,,,37,,,,N,0,,,
'15040012,NOODLE SMALL YELLOW,บะหมี่เหลือง,KG,,,55,,,,N,0,,,
'15040013,RICE NOODLE,เส้นจันทร์กระต่าย,KG,,,35,,,,N,0,,,
'15040014,SAPAM NOODLE YELLOW,หมี่สะปำ,KG,,,38,,,,N,0,,,
'15040016,NOODLE SMALL,ก๋วยเตี๋ยวเส้นเล็ก,KG,,,37,,,,N,0,,,
'15040017,NOODLE SMALL # LOTUS,ก๋วยเตี๋ยวเส้นเล็กตราดอกบัว,KG,,,35,,,,N,0,,,
'15040018,NOODLE SMALL GREEN,บะหมี่หยก,KG,,,65,,,,N,0,,,
'15050002,FLOUR KITE 1KG.( 1x10 )/(184647),แป้งสาลี ตราว่าว 1 กก.( 1x10 )/(184647),KG,,,55,,,,N,0,,,
'15050003,FLOUR RICE ERAWAN 1KG.(183877),แป้งข้าวเจ้า ช้างสามเศียร 1 กก.(183877),KG,,,45,,,,N,0,,,
'15050004,FLOUR TAPIOCA JADE LEAF 1 KG.(170111),แป้งมันสำปะหลัง ใบหยก 1 กก.(170111),KG,,,85,,,,N,0,,,
'15050018,FLOUR PANG TAO YAI MOM,แป้งท้าวยายม่อม,KG,,,60,,,,N,0,,,
'15050024,FLOUR WHEAT UFM RED LOTUS 1 KG. (1x10) (184651),แป้งเค้ก ตราบัวแดง 1 กก.(1x10)/(184651),KG,,,55,,,,N,0,,,
'15050028,แป้งมันสำปะหลัง ตราเจดีย์ 1 กก.,แป้งมันสำปะหลัง ตราเจดีย์ 1 กก.,KG,,,45,,,,N,0,,,
'15060002,CHILI PASTE CURRY,เครื่องแกงพริก,KG,,,100,,,,N,0,,,
'15060003,GREEN PASTE  CURRY,เครื่องแกงเขียวหวาน,KG,,,100,,,,N,0,,,
'15060004,GROUND SHRIMP PASTE,กะปิน้ำพริก,KG,,,65,,,,N,0,,,
'15060005,KATI PASTE CURRY,เครื่องแกงกะทิ,KG,,,95,,,,N,0,,,
'15060006,KUENGKANG KAWHMON,เครื่องข้าวหมกไก่,KG,,,100,,,,N,0,,,
'15060009,MUSMAN CURRY,เครื่องแกงมัสมั่น,KG,,,150,,,,N,0,,,
'15060010,PANANG CURRY,เครื่องแกงแพนง,KG,,,100,,,,N,0,,,
'15060012,PED PASTE CURRY,เครื่องแกงผัดเผ็ด,KG,,,100,,,,N,0,,,
'15060014,RED PASTE  CURRY,เครื่องแกงแดง,KG,,,100,,,,N,0,,,
'15060015,SHRIMP PASTE CURRY,กะปิแกง,KG,,,35,,,,N,0,,,
'15060016,SOUR CURRY,เครื่องแกงส้ม,KG,,,95,,,,N,0,,,
'15060017,TAIPLA PASTE  CURRY,เครื่องแกงไตปลา,KG,,,100,,,,N,0,,,
'15060018,TORD MAN PLA,ทอดมันปลา,KG,,,110,,,,N,0,,,
'15060019,YELLOW PASTE  CURRY,เครื่องแกงกะหรี่,KG,,,100,,,,N,0,,,
'15060021,กะปิแกงอย่างดี,กะปิแกงอย่างดี,KG,,,80,,,,N,0,,,
'15060022,กะปิน้ำพริกอย่างดี,กะปิน้ำพริกอย่างดี,KG,,,85,,,,N,0,,,
'15060026,KUA KLING CURRY (851293),เครื่องแกงคั่วกลิ้ง (851293),KG,,,100,,,,N,0,,,
'15060027,KUENG SA PAD PED,เครื่องซาผัดเผ็ด,KG,,,150,,,,N,0,,,
'15090009,SALT PHUNG TIP 1KG.(1x24)/(106971),เกลือปรุงทิพย์ 1 กก.(1x24)/(106971),KG,,,18,,,,N,0,,,
'15090011,SUGAR WHITE  1KG.,น้ำตาลทรายขาว 1 กก.,KG,,,38,,,,N,0,,,
'15090020,PLAM SUGAR WHITE,น้ำตาลปี๊ปขาว,KG,,,38,,,,N,0,,,
'15090025,SUGAR GROUD 1 KG.,น้ำตาลกรวด 1 กก.,KG,,,55,,,,N,0,,,
'15130005,CHILI POWDER RAI THIP 1KG.,พริกป่นไร่ทิพย์ 1 กก.,KG,,,220,,,,N,0,,,
'15130007,CHINESE ANLE ( POY KAK ),โป๊ยกั๊ก,KG,,,690,,,,N,0,,,
'15130071,ปูนแดง,ปูนแดง,KG,,,60,,,,N,0,,,
'15130072,ผงชูรสตราถ้วยแดง 1 กก.(909706),ผงชูรส ตราถ้วยแดง 1 กก.(909706),KG,,,120,,,,N,0,,,
'15140009,STICKY RICE BLACK 1KG.,ข้าวเหนียวดำดิบ 1 กก.,KG,,,95,,,,N,0,,,
'15140010,ข้าวเหนียวดิบเขี้ยวงูไร่ทิพย์ 1กก.(223239),ข้าวเหนียวดิบเขี้ยวงู ไร่ทิพย์ 1กก.(223239),KG,,,55,,,,N,0,,,
'15140016,WHITH GLUTINOUS RICE RAITIP 1 KG. (223239),ข้าวเหนียว ไร่ทิพย์ 1 กก.(223239),KG,,,55,,,,N,0,,,
'16010011,WONTON SHEET 100 PCS,แผ่นเกี้ยว 100 แผ่น,KG,,,65,,,,N,0,,,
'16020001,รวมมิตรดิบ,รวมมิตรดิบ,KG,,,80,,,,N,0,,,
'16020002,KANOM LOD CHONG PANDANUS,ขนมลอดช่องใบเตย,KG,,,30,,,,N,0,,,
'16020003,KANOM KLONG KLEAK,ขนมคลองแคลงดิบ,KG,,,80,,,,N,0,,,
'16020005,JELATINE  BLACK,เฉาก๊วย(วุ้นดำ),KG,,,40,,,,N,0,,,
'16020007,KANOM BAULOY PHUKET,ขนมบัวลอยดิบ-ภูเก็ต,KG,,,80,,,,N,0,,,
'16020011,LOD CHONG SINGAPORE,ลอดช่องสิงค์โปร์,KG,,,85,,,,N,0,,,
'16020012,LOOK CHID,ลูกชิด,KG,,,80,,,,N,0,,,
'16020014,STICKY RICE MOON,ข้าวเหนียวมูนขาว,KG,,,140,,,,N,0,,,
'16020016,TUB TIM GOB,ทับทิมกรอบ,KG,,,190,,,,N,0,,,
'10050041,LOUK CHIN PLA,ลูกชิ้นปลากลม,PACK,,,90,,,,N,0,,,
'12000005,BLUEBERRY FRESH 125G.(103133),บลูเบอรี่สด 125ก.(103133),PACK,,,90,,,,N,0,,,
'12000043,BLUEBERRIES JUMBO 125G. (861270),บลูเบอร์รี่จัมโบ้ 125ก.(861270),PACK,,,90,,,,N,0,,,
'12010053,MUSHROOM SHIMEJI BLACK,เห็ดชิเมจิดำ,PACK,,,15,,,,N,0,,,
'12010054,MUSHROOM SHIMEJI WHITE,เห็ดชิเมจิขาว,PACK,,,15,,,,N,0,,,
'12010117,ALFALFA SPROUTS 50G.,ต้นอ่อนอัลฟาฟ่า 50ก.,PACK,,,65,,,,N,0,,,
'12010143,MUSHROOM ENOKI(KHEM THONG)(200G./PACK ),เห็ดเข็มทอง(200G./PACK ),PACK,,,65,,,,N,0,,,
'14060008,QUAIL EGG PEEL(1x50),ไข่นกกระทาปอกเปลือก(1x50),PACK,,,100,,,,N,0,,,
'14060009,ไข่แดงเค็ม(1x10ฟอง),ไข่แดงเค็ม(1x10 ฟอง),PACK,,,80,,,,N,0,,,
'15010076,DRY SEA WEED (1PACK/50G.),สาหร่ายแบบกลมสำหรับแกงจืด(1 แพ็คเท่ากับ 50ก.),PACK,,,35,,,,N,0,,,
'15010100,CHINESE BAMBOO (100 G./PACK),เยื่อไผ่(100ก./แพ็ค),PACK,,,90,,,,N,0,,,
'15010102,CHINESE HERB,เครื่องตุ๋นยาจีน,PACK,,,35,,,,N,0,,,
'15010164,TOMATO SAUCE U-CHEF 145 G. (1x10)(834882),ปลาป๋องในซอสมะเขือเทศยูเซฟ 145ก.(1x10)(834882),PACK,,,21,,,,N,0,,,
'15040005,NOODLE BLOCK FF (1x21)/(199236),บะหมี่ชนิดก้อน (1x21ก้อน)/(199236),PACK,,,85,,,,N,0,,,
'15040015,PHUKET NOODLE,หมี่ซั่วภูเก็ต,PACK,,,100,,,,N,0,,,
'15060020,เคยปลา,เคยปลา,PACK,,,10,,,,N,0,,,
'15130061,RED PORK POWDER,ผงหมูแดง,PACK,,,35,,,,N,0,,,
'16010027,SPRING ROLL SHEET LOCAL(1*40),แผ่นปอเปี๊ยะสด (1*40),PACK,,,100,,,,N,0,,,
'16010028,SPRING ROLL YUN,แผ่นปอเปี๊ยะญวน,PACK,,,80,,,,N,0,,,
'16020004,COCONUT JELATINE (PACK),วุ้นมะพร้าว(ใส่ในของหวาน),PACK,,,50,,,,N,0,,,
12010170,อ้อย,อ้อย,PCS,,,30,,,,,,,,
15150013,เต้าหู้แผ่นขาว(ห่อใบตอง),เต้าหู้แผ่นขาว(ห่อใบตอง),Pcs,0,0,12,,,,,,,,
'12000001,APPLE GREEN,แอปเปิ้ลเขียว(6 ลูก/กก.),PCS,,,18,,,,N,0,,,
'12000002,APPLE RED,แอปเปิ้ลแดง(6 ลูก/กก.),PCS,,,18,,,,N,0,,,
'12000016,KIWI FRUIT (1x6)(192259),กีวี (1x6)(192259),PCS,,,23,,,,N,0,,,
'12000017,LEMON FRUIT,มะนาวแป้น(ผิวสวยๆ),PCS,,,2.5,,,,N,0,,,
'12000026,PINEAPPLE LARGE,สับปะรดใหญ่,PCS,,,40,,,,N,0,,,
'12000029,YOUNG COCONUT(CUT) - GREEN,มะพร้าวอ่อนปอกเปลือกปาดเขียว(ปาดหัว/ท้าย),PCS,,,28,,,,N,0,,,
'12000034,YOUNG COCONUT(CUT) - WHITE,มะพร้าวอ่อนปาดขาว,PCS,,,28,,,,N,0,,,
'12000040,AVOCADO(EACH),อโวคาโด(ลูก),PCS,,,55,,,,N,0,,,
'12000073,มะพร้าวทึนทึก,มะพร้าวทึนทึก,PCS,,,45,,,,N,0,,,
'12010040,LEMONGRASS,ตะไคร้,PCS,,,1,,,,N,0,,,
'12010100,KAFFIRLIME,ลูกมะกรูด,PCS,,,4,,,,N,0,,,
'12010104,ROSE RED,ดอกกุหลาบแดง,PCS,,,20,,,,N,0,,,
'14060003,BOILED EGG SALTED,ไข่เค็มสุก,PCS,,,8,,,,N,0,,,
'14060004,CENTURY EGG,ไข่เยี่ยวม้า,PCS,,,9,,,,N,0,,,
'14060005,DUCK EGG,ไข่เป็ด,PCS,,,7,,,,N,0,,,
'14060006,EGG SALTED,ไข่เค็มดิบ,PCS,,,7,,,,N,0,,,
'14060007,QUAIL EGG 50 PCS(132312),ไข่นกกระทาดิบ 50 ฟอง(132312),PCS,,,100,,,,N,0,,,
'15080010,POWDER PEARL AA MERMAID 50G.(1x2)/(859017),ผงวุ้นซองสีเขียว ตรานางเงือก 50ก.(1x2)/(859017),PCS,,,90,,,,N,0,,,
'15150001,BEAN CURD TUBE  EGG,เต้าหู้หลอดไข่,PCS,,,10,,,,N,0,,,
'15150002,BEAN CURD WHITE,เต้าหู้ขาวแผ่น,PCS,,,10,,,,N,0,,,
'15150007,BEAN CURE YELLOW,เต้าหู้เหลืองแผ่น,PCS,,,10,,,,N,0,,,
'16020006,KANOM  POOYFAI,ขนมปุยฝ้าย,PCS,,,60,,,,N,0,,,
'16020008,KANOM FOUY THONG,ขนมฝอยทอง,PCS,,,12,,,,N,0,,,
'16020009,KANOM THONG YIB,ขนมทองหยิบ,PCS,,,3,,,,N,0,,,
'16020010,KANOM THONG YOD,ขนมทองหยอด,PCS,,,3,,,,N,0,,,
'16020013,MED KANUN,ขนมเม็ดขนุน,PCS,,,3,,,,N,0,,,
'16020017,ขนมสอดไส้,ขนมสอดไส้,PCS,,,8,,,,N,0,,,
'31000190,ดอกกุหลาบสีแดง,ดอกกุหลาบสีแดง,Pcs,,,20,,,,,,,,
'12010135,INDIAN ONION 10 KG.,หอมแดงอินเดีย 10 กก./กส.,SACK,,,450,,,,N,0,,,
'12010011,CELERY IMPORT,คื่นช่ายฝรั่ง,SET,,,70,,,,N,0,,,
'16010023,KHAO MOK KAI,ข้าวหมกไก่,SET,,,30,,,,,,,,
'16010025,ROTI NAM KANG,โรตีน้ำแกง,SET,,,30,,,,N,0,,,
'16010026,ROTI WITH EGG,โรตีใส่ไข่,SET,,,25,,,,N,0,,,
'16020015,THAI DESSERT,ขนมไทย,SET,,,50,,,,N,0,,,
'31000086,MARIGOLD GARLAND (RPD),มาลัยฮาวายดาวเรือง (RPD),SET,,,10,,,,,,,,
'31000087,MARIGOLD GARLAND BUNCH (DPP),พวงมาลัยดาวเรืองกลม (DPP),SET,,,100,,,,,,,,
'31000104,SEVEN COLOR FLOWER,ดอกไม้ 7 สี,SET,,,150,,,,,,,,
'34040054,ชุดหมากพลู,ชุดหมากพลู,SET,,,15,,,,,,,,
